	TF	size	nes	pval	pval.fdr
1	ZNF528	214	-2.89388899176791	0.00380502656847842	0.999321308272774
2	ZNF571	49	-2.71955134796819	0.00653705446460417	0.999321308272774
3	ZNF737	49	-2.38890590149677	0.0168986299172004	0.999321308272774
4	ZNF417	48	-2.25503718167457	0.0241309950466247	0.999321308272774
5	PROX1	10	2.14961013311177	0.0315860662129284	0.999321308272774
6	ZFP30	64	-2.1208886873064	0.0339311708915665	0.999321308272774
7	ZBTB33	7	-2.09515346569116	0.0361573524016098	0.999321308272774
8	ZNF678	149	-2.08438860652645	0.0371248333571578	0.999321308272774
9	ZNF226	130	-2.07244932039245	0.0382235578879581	0.999321308272774
10	ZNF717	104	-2.02723570711748	0.042638313074776	0.999321308272774
11	PAX4	85	-1.98004732185294	0.047698211551366	0.999321308272774
12	ZNF595	38	-1.97454387670161	0.0483199334858931	0.999321308272774
13	THAP9	102	-1.96100273648563	0.0498787036783683	0.999321308272774
14	ZNF91	193	-1.95311648726271	0.0508057937597817	0.999321308272774
15	ZNF721	129	-1.95261886839287	0.050864773680268	0.999321308272774
16	ZNF684	88	-1.93098099469618	0.0534854027675497	0.999321308272774
17	ZNF708	238	-1.8904277294168	0.0587007777338282	0.999321308272774
18	ZNF454	21	-1.88470419712827	0.0594697854007698	0.999321308272774
19	ZNF135	96	-1.87730077680068	0.0604768818277303	0.999321308272774
20	VSX2	84	1.85620512915063	0.0634243252942955	0.999321308272774
21	IKZF2	87	-1.84973172555288	0.0643522255161884	0.999321308272774
22	ZNF701	94	-1.84361616459137	0.0652390985693887	0.999321308272774
23	ZNF211	74	-1.84175572059755	0.0655108896529114	0.999321308272774
24	UNCX	261	1.83909188991757	0.0659016716814417	0.999321308272774
25	ZBTB16	11	1.79972264878297	0.0719044430037363	0.999321308272774
26	ZNF227	84	-1.78503729223757	0.0742552681529509	0.999321308272774
27	ZNF430	126	-1.76668374332449	0.0772812074126104	0.999321308272774
28	NOTO	147	1.75767604064929	0.0788026467861154	0.999321308272774
29	ZNF484	82	-1.75641365349827	0.0790178031979335	0.999321308272774
30	ESRRA	34	1.73401396580511	0.082915605221314	0.999321308272774
31	ZNF283	84	-1.72868204321032	0.0838660168853641	0.999321308272774
32	ZNF835	70	-1.72307253545818	0.0848754087180375	0.999321308272774
33	ZNF195	274	-1.71062233418491	0.0871508533090173	0.999321308272774
34	ZNF85	239	-1.70476505302649	0.0882382516942559	0.999321308272774
35	THAP7	340	1.69323432560027	0.0904108732939779	0.999321308272774
36	ZNF141	131	-1.68803840146336	0.0914038575989472	0.999321308272774
37	FOXP2	15	-1.68408761088234	0.0921647383158834	0.999321308272774
38	YY1	34	1.65120069596376	0.0986976010647181	0.999321308272774
39	PURB	198	-1.63193485392266	0.102693210680651	0.999321308272774
40	ZBTB34	95	-1.61946838910337	0.105346522570586	0.999321308272774
41	ZNF320	264	-1.60176045958822	0.109208589819014	0.999321308272774
42	ZNF776	79	-1.59504641003488	0.110701857923503	0.999321308272774
43	RBAK	112	-1.58618831069681	0.112696598641795	0.999321308272774
44	CUX2	199	1.5721184465953	0.115923084204123	0.999321308272774
45	ZNF404	72	-1.56189289326169	0.118313222957361	0.999321308272774
46	ZNF883	21	-1.53581379195933	0.124584056127033	0.999321308272774
47	RFX7	186	-1.53380476014791	0.12507769159098	0.999321308272774
48	ZNF443	49	-1.52584232117525	0.127049138040945	0.999321308272774
49	ZNF148	5	-1.49506897779276	0.134896441108401	0.999321308272774
50	ZNF146	566	-1.47956965958921	0.13898812845059	0.999321308272774
51	FOXO3	23	1.46845004301315	0.141982016745819	0.999321308272774
52	ZBTB22	192	1.45907113763959	0.144545529174403	0.999321308272774
53	ZNF117	91	-1.45366221598537	0.146039978528027	0.999321308272774
54	ZNF154	25	-1.42962432117172	0.152824871281367	0.999321308272774
55	ZNF597	27	-1.42930083722179	0.15291778548429	0.999321308272774
56	DLX1	255	1.42006064717092	0.155590025707997	0.999321308272774
57	NFIL3	6	-1.4037989468508	0.160378727681676	0.999321308272774
58	HES7	99	-1.40223129219324	0.160846190104481	0.999321308272774
59	ZNF419	40	-1.39529273737088	0.16292758125626	0.999321308272774
60	ZNF837	173	1.39220947810969	0.1638589734634	0.999321308272774
61	ZNF341	364	-1.37321960233832	0.169684087532551	0.999321308272774
62	ZNF180	144	-1.36886742741076	0.17104071916315	0.999321308272774
63	EMX1	178	-1.34270106722593	0.179368789004936	0.999321308272774
64	MNX1	237	1.3339670559067	0.182214653490615	0.999321308272774
65	GBX1	177	-1.33331927372825	0.182427051328721	0.999321308272774
66	ZNF182	150	-1.31359167422038	0.18898365203317	0.999321308272774
67	ZNF784	192	1.31234359018182	0.189404230715479	0.999321308272774
68	TET1	121	-1.29442891267029	0.195517309146884	0.999321308272774
69	KLF2	6	1.29284876086343	0.196063372062475	0.999321308272774
70	PRDM14	74	-1.29049519523589	0.196878778999387	0.999321308272774
71	ESRRB	259	1.27669078002532	0.201711437808019	0.999321308272774
72	ZBED5	165	-1.26525424659137	0.205780202161358	0.999321308272774
73	EVX1	127	-1.24653179060139	0.212569225545387	0.999321308272774
74	ZFP82	240	-1.24644089061571	0.212602577100206	0.999321308272774
75	HOXC9	322	1.24521925705604	0.213051165884713	0.999321308272774
76	ZNF816	241	-1.24001225921673	0.214970859811221	0.999321308272774
77	FOXK2	26	-1.23802921369506	0.215705228810847	0.999321308272774
78	ZNF449	250	-1.23659277970158	0.216238301807734	0.999321308272774
79	SIM1	35	-1.2330133157431	0.217570796243269	0.999321308272774
80	HEY1	173	1.23074020164547	0.218420047089932	0.999321308272774
81	HMGN3	213	-1.22079426203689	0.22216392689048	0.999321308272774
82	ZNF780B	162	-1.22061672973263	0.222231169040434	0.999321308272774
83	ELF5	8	1.21515814478709	0.224305780589889	0.999321308272774
84	ZNF207	220	-1.2088869922482	0.226706264192952	0.999321308272774
85	HESX1	161	-1.20470144365086	0.228318578525033	0.999321308272774
86	OLIG1	169	-1.20283072717313	0.229041831529725	0.999321308272774
87	ELF1	21	-1.19872807603194	0.230633697279977	0.999321308272774
88	ZNF726	79	-1.19631736780623	0.231572733705808	0.999321308272774
89	ZNF549	221	-1.17582468082439	0.239664941654981	0.999321308272774
90	HDX	131	-1.17535651224438	0.239852114121052	0.999321308272774
91	ZNF606	109	-1.15927683665963	0.246343360336343	0.999321308272774
92	SALL1	34	1.15769516421676	0.246988458083149	0.999321308272774
93	HHEX	4	1.15454153198915	0.248278221554608	0.999321308272774
94	THAP2	164	-1.15366849127317	0.248636106539263	0.999321308272774
95	DLX5	16	-1.14407918177943	0.252590800470819	0.999321308272774
96	SIX6	93	-1.13796833122521	0.255133706367978	0.999321308272774
97	FOXN1	95	-1.1334538155464	0.257023725561136	0.999321308272774
98	CRX	244	-1.13248436017356	0.25743085600051	0.999321308272774
99	DLX6	206	-1.13067067493761	0.258193728522778	0.999321308272774
100	FOXQ1	327	1.13029971872518	0.258349953056112	0.999321308272774
101	KLF3	6	1.13013782465616	0.258418153674914	0.999321308272774
102	ZBTB7C	334	1.12171752075971	0.261982564579178	0.999321308272774
103	THAP4	484	1.11831461491394	0.263432647151356	0.999321308272774
104	MEF2B	15	-1.09118281264505	0.275192449130898	0.999321308272774
105	HBP1	15	1.08998425647051	0.275720079172455	0.999321308272774
106	FOXK1	38	1.08139542457313	0.279521256054246	0.999321308272774
107	ZNF491	60	-1.07881227902938	0.280671419877986	0.999321308272774
108	NKX3-2	365	-1.07682117457033	0.281560163668285	0.999321308272774
109	ZHX1	224	-1.0760970766853	0.281883842935601	0.999321308272774
110	EGR4	198	-1.0741790492607	0.282742440481829	0.999321308272774
111	ZNF423	493	-1.06886801176038	0.285129147706085	0.999321308272774
112	ZNF582	179	-1.0646363561011	0.287040520959612	0.999321308272774
113	ZNF513	348	1.06122549678118	0.288587434826643	0.999321308272774
114	MYF6	301	-1.06081603623435	0.288773512962112	0.999321308272774
115	TBX6	157	-1.06026716553355	0.289023072446565	0.999321308272774
116	HOXD11	178	1.05914315633093	0.289534588186783	0.999321308272774
117	RLF	248	-1.05473713757073	0.291545561843718	0.999321308272774
118	ADNP	165	-1.05044365743387	0.293514182420398	0.999321308272774
119	WIZ	405	1.0483971925352	0.2944556464997	0.999321308272774
120	SOX30	17	-1.04569115483132	0.295703647896286	0.999321308272774
121	ZNF319	156	1.04546386448562	0.295808633238173	0.999321308272774
122	THRB	327	1.04180928067743	0.2975001105003	0.999321308272774
123	ZNF174	161	-1.04047162131503	0.2981208419594	0.999321308272774
124	ZNF644	160	-1.04034602213861	0.298179169774707	0.999321308272774
125	ZNF773	22	-1.03826976995868	0.299144478450254	0.999321308272774
126	ZNF707	173	1.03583497520372	0.300279137623215	0.999321308272774
127	NKX6-2	205	1.03432849855755	0.300982618300409	0.999321308272774
128	ZFP90	221	-1.03258371358066	0.301798753069095	0.999321308272774
129	ZNF90	110	-1.02929246101745	0.303342264879163	0.999321308272774
130	BHLHA15	468	1.02857743899941	0.303678284118954	0.999321308272774
131	EN1	189	1.01078843529284	0.312117699363253	0.999321308272774
132	ZNF200	101	-1.00626675057555	0.314287270160181	0.999321308272774
133	NFAT5	401	-0.994321030845339	0.320066600105656	0.999321308272774
134	ZNF641	129	0.993381055303279	0.320524290314265	0.999321308272774
135	PTF1A	182	-0.993017920714109	0.32070122126903	0.999321308272774
136	ZBED1	9	0.986389571878329	0.32394198034781	0.999321308272774
137	HMG20A	251	-0.980332428151642	0.32692205253904	0.999321308272774
138	NKX6-1	369	-0.973392037229087	0.330358494926509	0.999321308272774
139	ZNF300	132	0.968593826664412	0.332747884691642	0.999321308272774
140	MYOD1	18	0.968396942442991	0.332846165899717	0.999321308272774
141	ZNF610	62	-0.968056885375907	0.333015960660222	0.999321308272774
142	NFATC4	497	-0.967685323734306	0.333201549963616	0.999321308272774
143	SNAPC4	11	-0.963159147557031	0.335467662931642	0.999321308272774
144	IRF5	562	0.957614671341721	0.338257098292092	0.999321308272774
145	NPAS3	139	0.955526321924741	0.339311600775211	0.999321308272774
146	ZNF736	156	-0.953460370454013	0.340356866085373	0.999321308272774
147	ZNF594	82	-0.95326495572986	0.340455842595862	0.999321308272774
148	GATA5	215	-0.945061996096465	0.344627226021694	0.999321308272774
149	KLF15	305	0.935379544924001	0.349592734650756	0.999321308272774
150	SRY	275	-0.925920797730224	0.354487142117	0.999321308272774
151	ZNF574	111	-0.919940682325428	0.357603757866126	0.999321308272774
152	NKX3-1	5	-0.91863269411649	0.358287725191216	0.999321308272774
153	ZNF526	114	-0.917872097985569	0.358685830840592	0.999321308272774
154	MXI1	35	0.91257331501292	0.361466994221616	0.999321308272774
155	ZSCAN20	53	-0.910980154067038	0.362305830510289	0.999321308272774
156	EGR1	75	-0.910584622284407	0.36251427598848	0.999321308272774
157	NME2	198	0.905948173238504	0.364963284729863	0.999321308272774
158	PRRX2	624	-0.900953339818974	0.367613129030196	0.999321308272774
159	HOMEZ	202	-0.896660231051643	0.369900247707713	0.999321308272774
160	ZNF845	102	-0.889883632556291	0.373528373367841	0.999321308272774
161	DEAF1	64	0.885705276281162	0.375776364371749	0.999321308272774
162	ZNF691	198	-0.881388624657767	0.378107512452539	0.999321308272774
163	LHX4	163	0.880431218928293	0.378625750534833	0.999321308272774
164	TBX1	263	0.867560323601396	0.38563507479261	0.999321308272774
165	FOXO4	8	0.866197068440313	0.38638210073326	0.999321308272774
166	AEBP2	354	-0.86495538198056	0.387063278502246	0.999321308272774
167	CREB1	40	-0.864765115479974	0.387167721635731	0.999321308272774
168	ZNF132	64	-0.864237335871374	0.387457526046101	0.999321308272774
169	ZNF22	194	-0.861432938626462	0.388999641209092	0.999321308272774
170	GATA1	10	0.860267471524745	0.389641619395935	0.999321308272774
171	ZNF256	16	-0.859592197843624	0.390013877352031	0.999321308272774
172	TWIST2	12	0.857882310394752	0.390957453064067	0.999321308272774
173	SATB1	163	0.856916040431102	0.391491287221808	0.999321308272774
174	NCOA2	9	-0.854832790925923	0.392643722144447	0.999321308272774
175	HES6	77	0.841483802498757	0.40007695538508	0.999321308272774
176	HOXA7	19	0.839065890664407	0.401432335518371	0.999321308272774
177	PDX1	26	0.833390916014145	0.404624296223175	0.999321308272774
178	SALL2	281	0.823085535908808	0.410459353475142	0.999321308272774
179	ZNF329	214	-0.820927595704681	0.411687511301841	0.999321308272774
180	KLF16	342	0.819644806378182	0.412418622851213	0.999321308272774
181	MBD1	18	0.818331937323042	0.413167674386724	0.999321308272774
182	ZNF322	328	-0.817616121040733	0.413576419361972	0.999321308272774
183	NFYC	6	0.803042678725005	0.421950067040226	0.999321308272774
184	ONECUT2	165	-0.800788084004569	0.42325433856228	0.999321308272774
185	GATA2	20	-0.79887014974783	0.424365709111746	0.999321308272774
186	ZEB1	5	-0.7986210288973	0.424510190328379	0.999321308272774
187	HMBOX1	15	-0.792493858278502	0.428072771500538	0.999321308272774
188	MSX1	302	0.792090511881659	0.428307902059478	0.999321308272774
189	HAND2	188	0.788385831385682	0.430471055899259	0.999321308272774
190	MLX	584	0.785520650463607	0.432148367564844	0.999321308272774
191	ZNF263	126	0.783194070097855	0.433513156597133	0.999321308272774
192	ZNF623	152	-0.78026105851662	0.435237229147857	0.999321308272774
193	E2F2	6	0.779419146942777	0.43573284856716	0.999321308272774
194	IRF8	8	-0.773444894435032	0.439259129311619	0.999321308272774
195	FIZ1	322	0.769629341391249	0.441519794858093	0.999321308272774
196	EHF	9	0.769277400527336	0.44172865034476	0.999321308272774
197	HOXB4	253	-0.76739055915967	0.44284933996845	0.999321308272774
198	ZFAT	124	0.766518434951578	0.44336788708181	0.999321308272774
199	THAP10	187	-0.765429764333603	0.444015674821596	0.999321308272774
200	ZNF557	82	-0.763811365973788	0.444979662555236	0.999321308272774
201	ZNF518B	116	-0.761140471531331	0.446573169436298	0.999321308272774
202	TGIF2	8	-0.755310397053406	0.450062761757356	0.999321308272774
203	LBX2	172	0.755257624178578	0.450094419381327	0.999321308272774
204	TBPL1	237	-0.749287083977119	0.453684190928414	0.999321308272774
205	TCF7L1	638	-0.74817733384085	0.45435320081019	0.999321308272774
206	ZSCAN4	181	-0.743094368048842	0.457424549159176	0.999321308272774
207	BACH2	27	0.740587980348911	0.458943298082168	0.999321308272774
208	EBF2	233	0.739349289173912	0.459694926762121	0.999321308272774
209	ZNF337	65	-0.726169038516317	0.467735149981253	0.999321308272774
210	HOXC10	211	-0.724789086418201	0.468581432068738	0.999321308272774
211	ZSCAN29	177	0.724563547825043	0.468719828471767	0.999321308272774
212	WT1	15	0.72374011130437	0.469225302753178	0.999321308272774
213	ZNF543	14	-0.717722358926546	0.472928494181512	0.999321308272774
214	HNF4A	38	0.705378508599323	0.480574714830383	0.999321308272774
215	PBX4	205	0.701888450414555	0.48274873216505	0.999321308272774
216	ARX	156	0.698433425084959	0.484906179024172	0.999321308272774
217	STAT5B	7	0.696709210448035	0.485984793555193	0.999321308272774
218	ZNF660	33	-0.69550320972717	0.48674000038861	0.999321308272774
219	ZFHX3	208	0.69435773135639	0.487457894484533	0.999321308272774
220	ZNF853	223	0.690651870690653	0.489784341994029	0.999321308272774
221	NR2C2	41	-0.689219867583274	0.490684916021488	0.999321308272774
222	ZNF891	115	-0.688561322846432	0.49109936752516	0.999321308272774
223	VENTX	425	0.687180070743597	0.491969261420995	0.999321308272774
224	ZNF713	38	-0.683404752959812	0.494351117497442	0.999321308272774
225	ZBTB20	75	-0.679167645365369	0.497031645173702	0.999321308272774
226	TSHZ1	119	0.672415181883033	0.501319420371272	0.999321308272774
227	BHLHE22	8	-0.672022603095718	0.501569306860888	0.999321308272774
228	KLF1	19	0.67137502291108	0.501981652370411	0.999321308272774
229	ETV7	171	0.670507861357601	0.502534096727051	0.999321308272774
230	ZNF93	29	-0.668787891169103	0.503630792041846	0.999321308272774
231	DNMT1	26	-0.66819838588222	0.504006965660884	0.999321308272774
232	ZNF664	322	-0.666432882028721	0.505134450805392	0.999321308272774
233	NFIX	426	-0.653854222400437	0.513205729101436	0.999321308272774
234	ETV3	326	0.65215708347267	0.514299842372099	0.999321308272774
235	MBD4	15	-0.649257719552495	0.516171809390028	0.999321308272774
236	GTF3A	545	-0.647079338878369	0.5175805964631	0.999321308272774
237	PBX3	24	-0.646950618289745	0.517663903958946	0.999321308272774
238	ZFPM1	122	0.645002937496582	0.518925282097975	0.999321308272774
239	HIF1A	63	-0.64483288947103	0.519035485744858	0.999321308272774
240	TFCP2	6	-0.644462315675641	0.519275686722799	0.999321308272774
241	JUND	12	0.643811078970052	0.519697948638054	0.999321308272774
242	ZNF92	188	-0.641139105425977	0.521432309047035	0.999321308272774
243	CSRNP3	185	-0.639149032899354	0.52272598458209	0.999321308272774
244	ZNF771	185	-0.639056632201398	0.522786091020502	0.999321308272774
245	SOX15	329	0.635365194532359	0.525190262705323	0.999321308272774
246	SIX3	196	0.634505242616603	0.525751146496853	0.999321308272774
247	BCL11B	196	0.631266081723585	0.527866560558626	0.999321308272774
248	FOXJ1	68	-0.625179925541271	0.531852975657771	0.999321308272774
249	TBX20	180	0.624599658181049	0.532233844083446	0.999321308272774
250	ZNF304	28	-0.623718612380134	0.532812397527689	0.999321308272774
251	SOX2	4	0.621742460695579	0.5341112267325	0.999321308272774
252	ZNF530	82	-0.618792227023135	0.536053243518512	0.999321308272774
253	MYCL	205	0.618378086570365	0.536326139313515	0.999321308272774
254	E4F1	352	0.61758982802541	0.536845751472087	0.999321308272774
255	KLF5	36	0.610624525169792	0.541448182576497	0.999321308272774
256	MEF2A	58	-0.601125058041902	0.547756694631367	0.999321308272774
257	ZNF558	130	-0.597823873765931	0.549957459163113	0.999321308272774
258	ZNF83	107	-0.590613381143842	0.554779497022725	0.999321308272774
259	ZBTB2	156	0.590489850448824	0.554862288300033	0.999321308272774
260	IRF6	226	0.585470415990464	0.558231453207223	0.999321308272774
261	ZBTB45	317	0.584214021689026	0.5590763289999	0.999321308272774
262	MESP1	232	0.582664157436004	0.560119406360103	0.999321308272774
263	ZFP1	167	-0.580076808209086	0.561862822575645	0.999321308272774
264	EOMES	10	0.579632266027422	0.562162629279682	0.999321308272774
265	CTCF	63	-0.576607661333924	0.564204522548641	0.999321308272774
266	ETV6	44	-0.571446565397614	0.567696971821514	0.999321308272774
267	PROX2	50	0.569590665337829	0.568955361148271	0.999321308272774
268	FOXL1	293	0.567763847403312	0.570195331242842	0.999321308272774
269	ZZZ3	72	-0.566535631974998	0.571029717734818	0.999321308272774
270	HLF	430	0.565828345128213	0.571510475683671	0.999321308272774
271	OSR2	242	0.562514107764924	0.573765794375736	0.999321308272774
